audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
94.mp3,"{1: {'delay_seconds': 3.46}, 5: {'wet_level': 0.47}, 3: {'gain_db': 9.41}, 2: {'drive_db': 8.08}, 0: {'rate_hz': 17.24}, 4: {'depth': 0.43}}","{1: {'delay_seconds': 2.48}, 5: {'wet_level': 0.28}, 0: {'rate_hz': 7.65}, 3: {'gain_db': -0.01}}",,69.22781633343777,
95.mp3,"{5: {'wet_level': 0.32}, 0: {'rate_hz': 7.55}, 2: {'drive_db': 3.87}, 1: {'delay_seconds': 1.04}, 3: {'gain_db': -8.8}, 4: {'depth': 0.34}}","{3: {'gain_db': 8.14}, 1: {'delay_seconds': 3.44}, 2: {'drive_db': 6.62}, 0: {'rate_hz': 10.11}, 4: {'depth': 0.37}, 5: {'wet_level': 0.38}}",,70.07516408732815,
96.mp3,"{0: {'rate_hz': 13.41}, 3: {'gain_db': -4.64}, 1: {'delay_seconds': 4.76}, 5: {'wet_level': 0.54}, 4: {'depth': 0.44}, 2: {'drive_db': 3.01}}",{},,46.80061268293308,
97.mp3,"{2: {'drive_db': 18.62}, 1: {'delay_seconds': 2.35}, 3: {'gain_db': 6.32}, 5: {'wet_level': 0.53}}","{3: {'gain_db': -7.94}, 5: {'wet_level': 0.44}, 2: {'drive_db': 3.08}}",,27.358622485403956,
98.mp3,"{4: {'depth': 0.44}, 2: {'drive_db': 8.71}, 1: {'delay_seconds': 3.75}, 0: {'rate_hz': 5.72}, 3: {'gain_db': -8.71}, 5: {'wet_level': 0.21}}","{3: {'gain_db': 7.02}, 2: {'drive_db': 16.9}, 1: {'delay_seconds': 2.02}, 0: {'rate_hz': 10.2}, 4: {'depth': 0.34}, 5: {'wet_level': 0.46}}",,40.624620718822946,
99.mp3,"{0: {'rate_hz': 8.55}, 4: {'depth': 0.21}, 1: {'delay_seconds': 3.15}, 2: {'drive_db': 14.75}, 5: {'wet_level': 0.42}}","{0: {'rate_hz': 18.28}, 1: {'delay_seconds': 1.64}, 4: {'depth': 0.51}}",,53.5576520608395,
100.mp3,"{3: {'gain_db': -5.71}, 5: {'wet_level': 0.49}, 0: {'rate_hz': 16.87}}","{4: {'depth': 0.52}, 1: {'delay_seconds': 3.7}, 5: {'wet_level': 0.43}, 2: {'drive_db': 11.0}}",,49.00084494259228,
101.mp3,"{5: {'wet_level': 0.55}, 3: {'gain_db': 8.13}}",{},,26.665890499579554,
102.mp3,"{4: {'depth': 0.49}, 2: {'drive_db': 14.36}, 1: {'delay_seconds': 2.5}, 3: {'gain_db': 3.35}, 5: {'wet_level': 0.38}, 0: {'rate_hz': 15.23}}",{1: {'delay_seconds': 3.08}},,6.722832994968817,
103.mp3,"{4: {'depth': 0.37}, 5: {'wet_level': 0.6}, 1: {'delay_seconds': 3.88}, 0: {'rate_hz': 16.78}}","{2: {'drive_db': 2.07}, 3: {'gain_db': 8.92}, 1: {'delay_seconds': 2.22}, 4: {'depth': 0.53}, 5: {'wet_level': 0.3}, 0: {'rate_hz': 12.23}}",,26.539709408781246,
104.mp3,"{4: {'depth': 0.24}, 3: {'gain_db': 8.96}, 0: {'rate_hz': 6.1}, 5: {'wet_level': 0.58}}","{3: {'gain_db': 0.43}, 0: {'rate_hz': 8.15}, 1: {'delay_seconds': 3.54}, 4: {'depth': 0.43}, 5: {'wet_level': 0.25}, 2: {'drive_db': 8.6}}",,44.62359858647977,
105.mp3,{0: {'rate_hz': 2.47}},{},,19.277308450304716,
106.mp3,"{0: {'rate_hz': 6.42}, 1: {'delay_seconds': 4.62}, 4: {'depth': 0.51}}","{0: {'rate_hz': 3.31}, 2: {'drive_db': 4.61}, 5: {'wet_level': 0.28}}",,112.77817241989928,
107.mp3,"{4: {'depth': 0.4}, 1: {'delay_seconds': 1.04}, 2: {'drive_db': 15.85}, 0: {'rate_hz': 9.33}}",{},,55.02779748682584,
108.mp3,"{1: {'delay_seconds': 4.65}, 2: {'drive_db': 16.74}, 4: {'depth': 0.35}, 0: {'rate_hz': 14.31}}",{},,73.4111322158764,
109.mp3,"{1: {'delay_seconds': 2.09}, 3: {'gain_db': 2.14}, 4: {'depth': 0.35}, 2: {'drive_db': 15.74}, 0: {'rate_hz': 14.87}}",{},,192.4809764984456,
110.mp3,"{2: {'drive_db': 14.88}, 4: {'depth': 0.35}}",{},,14.382576829893548,
111.mp3,"{0: {'rate_hz': 19.35}, 5: {'wet_level': 0.21}}","{0: {'rate_hz': 17.24}, 2: {'drive_db': 11.63}, 4: {'depth': 0.48}}",,0.9439479595514391,
112.mp3,"{4: {'depth': 0.58}, 2: {'drive_db': 13.77}}",{},,15.784269566099578,
113.mp3,"{2: {'drive_db': 13.77}, 4: {'depth': 0.37}, 0: {'rate_hz': 16.54}, 1: {'delay_seconds': 2.92}, 5: {'wet_level': 0.58}}",{4: {'depth': 0.23}},,12.042969569012971,
114.mp3,"{3: {'gain_db': 5.33}, 5: {'wet_level': 0.36}, 1: {'delay_seconds': 3.68}, 2: {'drive_db': 1.46}, 0: {'rate_hz': 12.05}}","{0: {'rate_hz': 17.47}, 5: {'wet_level': 0.51}, 3: {'gain_db': 3.49}, 1: {'delay_seconds': 3.31}, 4: {'depth': 0.3}}",,22.950010617073623,
115.mp3,"{4: {'depth': 0.49}, 5: {'wet_level': 0.52}}","{1: {'delay_seconds': 2.5}, 4: {'depth': 0.53}, 3: {'gain_db': -4.59}}",,24.37627625320935,
116.mp3,"{3: {'gain_db': -6.71}, 4: {'depth': 0.59}, 5: {'wet_level': 0.28}}",{},,7.1299873504649325,
