audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
53.mp3,"{0: {'rate_hz': 4.87}, 3: {'gain_db': 0.8}}","{3: {'gain_db': -2.16}, 4: {'depth': 0.41}, 0: {'rate_hz': 4.86}, 2: {'drive_db': 13.03}}",0.60985025429449,0.4117334925660181,
54.mp3,"{3: {'gain_db': -9.37}, 5: {'wet_level': 0.42}, 1: {'delay_seconds': 4.06}, 2: {'drive_db': 13.02}, 0: {'rate_hz': 19.81}, 4: {'depth': 0.49}}","{2: {'drive_db': 4.63}, 1: {'delay_seconds': 1.05}, 0: {'rate_hz': 9.1}}",0.42509693651241737,5.651421150339466,
55.mp3,"{4: {'depth': 0.36}, 1: {'delay_seconds': 2.32}, 5: {'wet_level': 0.29}, 3: {'gain_db': 5.4}}","{4: {'depth': 0.32}, 1: {'delay_seconds': 2.21}, 5: {'wet_level': 0.27}, 2: {'drive_db': 1.39}}",0.6827803585432864,19.34538228865173,
56.mp3,"{0: {'rate_hz': 6.85}, 3: {'gain_db': 9.2}, 5: {'wet_level': 0.26}}","{3: {'gain_db': -3.29}, 0: {'rate_hz': 6.75}, 5: {'wet_level': 0.22}, 2: {'drive_db': 10.26}}",0.6689313529280156,7.833769106512936,
57.mp3,"{0: {'rate_hz': 10.03}, 1: {'delay_seconds': 4.7}, 3: {'gain_db': -2.96}, 5: {'wet_level': 0.34}, 2: {'drive_db': 4.76}}","{2: {'drive_db': 13.92}, 1: {'delay_seconds': 4.53}, 4: {'depth': 0.47}, 0: {'rate_hz': 4.04}, 5: {'wet_level': 0.25}}",0.57955670990586,7.149673288265966,
58.mp3,"{0: {'rate_hz': 3.62}, 4: {'depth': 0.29}, 3: {'gain_db': -8.61}}","{4: {'depth': 0.41}, 1: {'delay_seconds': 2.0}}",0.8010061768127797,14.642493033596653,
59.mp3,"{0: {'rate_hz': 4.8}, 2: {'drive_db': 19.9}, 4: {'depth': 0.55}, 3: {'gain_db': 6.15}, 1: {'delay_seconds': 2.33}}","{1: {'delay_seconds': 2.45}, 3: {'gain_db': -7.66}, 0: {'rate_hz': 5.16}, 4: {'depth': 0.36}}",0.48879341622364025,5.30218027669955,
60.mp3,{1: {'delay_seconds': 4.76}},{1: {'delay_seconds': 4.73}},0.9975505102572169,2.3514599803109624,
61.mp3,"{1: {'delay_seconds': 2.43}, 5: {'wet_level': 0.45}, 4: {'depth': 0.54}, 2: {'drive_db': 3.81}}","{5: {'wet_level': 0.27}, 0: {'rate_hz': 6.89}, 4: {'depth': 0.58}, 3: {'gain_db': 5.4}, 1: {'delay_seconds': 2.85}}",0.6237529746641522,0.3851899305466516,
62.mp3,{4: {'depth': 0.38}},{4: {'depth': 0.34}},0.9727834473024092,0.9418322448223846,
63.mp3,"{2: {'drive_db': 16.31}, 5: {'wet_level': 0.27}, 0: {'rate_hz': 15.64}, 1: {'delay_seconds': 1.13}}","{3: {'gain_db': 1.22}, 1: {'delay_seconds': 1.38}, 5: {'wet_level': 0.59}, 0: {'rate_hz': 18.8}}",0.536019092626208,0.4919455046147745,
64.mp3,"{1: {'delay_seconds': 1.94}, 2: {'drive_db': 9.36}}",{1: {'delay_seconds': 1.96}},0.8089328215871008,1.6947743827732862,
65.mp3,"{5: {'wet_level': 0.57}, 0: {'rate_hz': 2.4}, 1: {'delay_seconds': 2.05}}","{4: {'depth': 0.26}, 2: {'drive_db': 13.62}, 3: {'gain_db': -9.61}, 0: {'rate_hz': 3.34}, 1: {'delay_seconds': 4.91}}",0.43967092588703166,1.3194245711630057,
66.mp3,"{4: {'depth': 0.24}, 5: {'wet_level': 0.33}, 2: {'drive_db': 15.73}, 0: {'rate_hz': 12.96}}",{0: {'rate_hz': 9.08}},0.5681979137768476,0.4378151538604148,
67.mp3,"{5: {'wet_level': 0.37}, 1: {'delay_seconds': 3.23}, 3: {'gain_db': -9.36}, 0: {'rate_hz': 12.81}, 4: {'depth': 0.54}, 2: {'drive_db': 7.87}}","{1: {'delay_seconds': 3.57}, 0: {'rate_hz': 8.34}, 2: {'drive_db': 1.13}, 3: {'gain_db': -8.99}, 5: {'wet_level': 0.26}}",0.5892895157755869,3.703655345692867,
